"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2018","1,547.42","1,554.49","1,554.49","1,536.31","5.00M","-0.31%"
"09/28/2018","1,552.26","1,564.99","1,568.28","1,552.06","4.94M","-0.34%"
"09/27/2018","1,557.52","1,548.02","1,559.54","1,544.99","4.39M","0.22%"
"09/26/2018","1,554.08","1,546.20","1,560.75","1,540.35","5.26M","0.22%"
"09/25/2018","1,550.65","1,539.94","1,555.97","1,531.46","4.91M","0.81%"
"09/24/2018","1,538.12","1,541.76","1,557.11","1,533.48","3.65M","-0.56%"
"09/21/2018","1,546.81","1,507.82","1,546.81","1,499.19","12.25M","3.07%"
"09/20/2018","1,500.75","1,508.83","1,511.26","1,493.28","5.43M","-0.73%"
"09/19/2018","1,511.86","1,513.48","1,529.01","1,494.29","5.78M","0.67%"
"09/18/2018","1,501.76","1,497.92","1,512.27","1,490.65","5.18M","-0.05%"
"09/17/2018","1,502.57","1,494.29","1,506.61","1,490.45","5.16M","0.23%"
"09/14/2018","1,499.13","1,511.46","1,515.30","1,492.27","5.51M","-0.76%"
"09/13/2018","1,510.65","1,517.52","1,519.13","1,504.99","3.63M","-0.45%"
"09/12/2018","1,517.52","1,509.03","1,522.97","1,501.36","4.95M","0.55%"
"09/11/2018","1,509.24","1,523.98","1,525.60","1,500.68","6.02M","-1.06%"
"09/10/2018","1,525.40","1,537.52","1,539.13","1,517.52","5.60M","-0.97%"
"09/07/2018","1,540.35","1,541.96","1,544.99","1,522.97","5.37M","-0.03%"
"09/06/2018","1,540.75","1,560.55","1,568.02","1,537.72","5.50M","-1.79%"
"09/05/2018","1,568.83","1,585.60","1,590.44","1,561.35","5.10M","-1.17%"
"09/04/2018","1,587.41","1,601.96","1,609.43","1,578.73","5.09M","-0.82%"
"09/03/2018","1,600.55","1,581.76","1,603.37","1,579.54","4.04M","1.55%"
"08/31/2018","1,576.10","1,600.14","1,609.43","1,575.90","6.46M","-1.91%"
"08/30/2018","1,606.81","1,604.79","1,608.42","1,596.91","3.31M","-0.57%"
"08/29/2018","1,616.10","1,618.73","1,624.18","1,609.03","5.27M","-0.15%"
"08/28/2018","1,618.52","1,628.62","1,632.26","1,610.24","4.18M","-0.04%"
"08/24/2018","1,619.13","1,617.51","1,623.98","1,613.68","3.28M","0.19%"
"08/23/2018","1,616.10","1,626.20","1,637.31","1,614.08","4.88M","-0.94%"
"08/22/2018","1,631.45","1,622.16","1,638.32","1,621.96","4.08M","0.15%"
"08/21/2018","1,629.03","1,630.04","1,650.93","1,626.60","5.86M","-0.41%"
"08/20/2018","1,635.70","1,629.23","1,647.54","1,623.84","5.70M","0.15%"
"08/17/2018","1,633.27","1,624.18","1,633.68","1,622.16","5.00M","0.43%"
"08/16/2018","1,626.20","1,609.03","1,626.20","1,605.39","7.96M","1.23%"
"08/15/2018","1,606.40","1,577.31","1,607.01","1,577.31","8.01M","1.95%"
"08/14/2018","1,575.70","1,574.28","1,589.03","1,570.24","5.53M","0.59%"
"08/13/2018","1,566.40","1,573.27","1,577.92","1,553.84","6.18M","-0.87%"
"08/10/2018","1,580.14","1,597.92","1,610.44","1,579.13","6.21M","-1.57%"
"08/09/2018","1,605.39","1,608.42","1,626.40","1,590.44","6.62M","-1.45%"
"08/08/2018","1,629.03","1,615.70","1,629.03","1,602.77","6.14M","0.56%"
"08/07/2018","1,619.94","1,592.67","1,622.77","1,588.63","7.40M","1.61%"
"08/06/2018","1,594.28","1,570.65","1,595.29","1,570.65","5.31M","1.62%"
"08/03/2018","1,568.83","1,557.52","1,570.65","1,550.04","6.89M","1.25%"
"08/02/2018","1,549.44","1,571.25","1,573.27","1,546.00","8.13M","-2.44%"
"08/01/2018","1,588.22","1,597.51","1,605.15","1,582.57","6.89M","-0.58%"
"07/31/2018","1,597.51","1,584.59","1,602.57","1,578.93","7.80M","1.06%"
"07/30/2018","1,580.75","1,562.36","1,581.96","1,554.99","7.73M","0.75%"
"07/27/2018","1,569.03","1,546.00","1,572.47","1,542.97","6.89M","1.12%"
"07/26/2018","1,551.66","1,548.83","1,567.01","1,499.13","13.64M","-0.40%"
"07/25/2018","1,557.92","1,577.52","1,613.88","1,555.90","10.68M","-0.93%"
"07/24/2018","1,572.47","1,575.29","1,580.75","1,563.98","6.44M","-0.50%"
"07/23/2018","1,580.34","1,582.97","1,587.94","1,565.80","6.22M","0.96%"
"07/20/2018","1,565.39","1,576.91","1,577.31","1,553.48","7.04M","-0.53%"
"07/19/2018","1,573.68","1,577.11","1,580.95","1,568.83","6.95M","-0.37%"
"07/18/2018","1,579.54","1,588.02","1,607.21","1,578.73","6.62M","0.18%"
"07/17/2018","1,576.71","1,571.66","1,583.67","1,565.80","4.91M","0.18%"
"07/16/2018","1,573.88","1,597.31","1,597.31","1,560.75","5.35M","-1.13%"
"07/13/2018","1,591.86","1,595.90","1,608.22","1,590.83","6.76M","-0.04%"
"07/12/2018","1,592.46","1,577.31","1,594.69","1,572.06","6.17M","1.51%"
"07/11/2018","1,568.83","1,565.60","1,578.53","1,562.77","4.48M","-0.66%"
"07/10/2018","1,579.33","1,574.49","1,598.36","1,564.99","5.55M","0.71%"
"07/09/2018","1,568.22","1,565.60","1,568.22","1,553.48","3.82M","0.31%"
"07/06/2018","1,563.37","1,557.92","1,564.59","1,542.08","4.10M","0.48%"
"07/05/2018","1,555.90","1,558.93","1,560.34","1,545.19","4.74M","-0.36%"
"07/04/2018","1,561.56","1,554.28","1,563.98","1,550.24","2.95M","0.19%"
"07/03/2018","1,558.53","1,543.38","1,571.66","1,538.53","7.62M","1.70%"
"07/02/2018","1,532.47","1,536.51","1,543.76","1,531.25","5.78M","-0.82%"
"06/29/2018","1,545.19","1,542.77","1,557.72","1,535.30","7.21M","1.49%"
"06/28/2018","1,522.57","1,526.20","1,538.12","1,517.32","6.04M","-0.68%"
"06/27/2018","1,533.07","1,520.35","1,536.91","1,513.07","7.36M","0.85%"
"06/26/2018","1,520.14","1,521.15","1,529.44","1,491.05","7.04M","0.27%"
"06/25/2018","1,516.10","1,548.43","1,558.73","1,514.89","9.03M","-2.91%"
"06/22/2018","1,561.56","1,550.24","1,564.18","1,532.47","7.15M","0.49%"
"06/21/2018","1,553.88","1,575.29","1,578.99","1,544.59","9.24M","-0.75%"
"06/20/2018","1,565.60","1,572.26","1,587.82","1,565.39","7.00M","0.00%"
"06/19/2018","1,565.60","1,559.54","1,581.23","1,550.04","8.63M","-0.18%"
"06/18/2018","1,568.43","1,564.38","1,572.26","1,552.67","5.47M","-0.21%"
"06/15/2018","1,571.66","1,591.66","1,600.18","1,571.05","12.08M","-1.53%"
"06/14/2018","1,596.10","1,561.56","1,606.00","1,561.56","12.09M","2.26%"
"06/13/2018","1,560.75","1,556.10","1,565.39","1,546.41","5.18M","0.19%"
"06/12/2018","1,557.72","1,560.55","1,578.67","1,550.65","6.20M","0.40%"
"06/11/2018","1,551.46","1,550.24","1,558.12","1,544.05","5.13M","0.52%"
"06/08/2018","1,543.38","1,527.21","1,554.08","1,527.21","5.41M","0.54%"
"06/07/2018","1,535.09","1,535.50","1,547.21","1,524.79","6.88M","0.25%"
"06/06/2018","1,531.25","1,531.46","1,535.09","1,516.71","6.31M","-0.26%"
"06/05/2018","1,535.30","1,544.59","1,545.19","1,524.79","6.83M","-0.44%"
"06/04/2018","1,542.16","1,548.43","1,554.08","1,536.10","5.20M","0.26%"
"06/01/2018","1,538.12","1,549.23","1,552.44","1,536.51","4.58M","-0.08%"
"05/31/2018","1,539.34","1,544.99","1,549.51","1,531.46","17.52M","-0.08%"
"05/30/2018","1,540.55","1,515.09","1,543.18","1,515.09","7.48M","1.84%"
"05/29/2018","1,512.67","1,508.83","1,519.94","1,498.93","10.37M","-0.16%"
"05/25/2018","1,515.09","1,511.05","1,517.32","1,503.38","6.31M","0.39%"
"05/24/2018","1,509.24","1,515.09","1,525.60","1,509.24","5.72M","-0.89%"
"05/23/2018","1,522.77","1,516.10","1,535.09","1,516.10","7.61M","-0.11%"
"05/22/2018","1,524.39","1,510.04","1,544.34","1,509.24","7.08M","0.83%"
"05/21/2018","1,511.86","1,510.04","1,515.90","1,502.77","4.12M","0.58%"
"05/18/2018","1,503.18","1,501.96","1,523.78","1,496.51","7.18M","-0.15%"
"05/17/2018","1,505.40","1,493.68","1,508.43","1,488.02","4.89M","0.83%"
"05/16/2018","1,493.07","1,478.13","1,496.10","1,477.12","6.53M","0.56%"
"05/15/2018","1,484.79","1,485.40","1,491.05","1,481.56","6.52M","-0.43%"
"05/14/2018","1,491.26","1,494.89","1,501.56","1,488.63","5.28M","0.68%"
"05/11/2018","1,481.16","1,484.79","1,499.74","1,473.08","5.41M","-0.72%"
"05/10/2018","1,491.86","1,483.78","1,507.01","1,476.51","4.57M","-0.11%"
"05/09/2018","1,493.48","1,486.21","1,493.68","1,470.25","6.23M","0.49%"
"05/08/2018","1,486.21","1,488.02","1,488.02","1,473.68","7.58M","0.15%"
"05/04/2018","1,483.98","1,477.32","1,484.59","1,463.18","5.39M","1.14%"
"05/03/2018","1,467.22","1,478.33","1,482.17","1,466.41","7.84M","-0.51%"
"05/02/2018","1,474.69","1,487.42","1,489.84","1,474.09","5.09M","-0.53%"
"05/01/2018","1,482.57","1,484.79","1,492.27","1,470.45","3.22M","0.44%"
"04/30/2018","1,476.11","1,489.84","1,492.67","1,472.87","6.43M","-0.26%"
"04/27/2018","1,479.94","1,457.72","1,482.77","1,453.48","7.77M","1.98%"
"04/26/2018","1,451.26","1,415.70","1,451.26","1,415.50","7.24M","1.74%"
"04/25/2018","1,426.41","1,481.16","1,489.64","1,409.85","11.77M","-3.42%"
"04/24/2018","1,476.91","1,459.54","1,482.37","1,456.51","6.68M","1.19%"
"04/23/2018","1,459.54","1,447.42","1,460.41","1,440.75","5.73M","1.05%"
"04/20/2018","1,444.39","1,433.28","1,449.44","1,426.75","7.00M","1.61%"
"04/19/2018","1,421.56","1,438.13","1,438.33","1,418.33","5.46M","-1.00%"
"04/18/2018","1,435.90","1,430.25","1,441.56","1,421.55","7.72M","0.64%"
"04/17/2018","1,426.81","1,425.40","1,429.24","1,413.48","5.14M","0.28%"
"04/16/2018","1,422.77","1,438.73","1,441.16","1,416.31","6.03M","-0.80%"
"04/13/2018","1,434.29","1,451.26","1,451.26","1,432.87","5.17M","-0.67%"
"04/12/2018","1,443.99","1,447.42","1,458.53","1,441.66","7.73M","-0.53%"
"04/11/2018","1,451.66","1,454.29","1,454.49","1,441.56","8.15M","-0.57%"
"04/10/2018","1,459.94","1,441.56","1,459.94","1,437.72","8.45M","1.69%"
"04/09/2018","1,435.70","1,437.12","1,446.81","1,426.41","4.69M","-0.08%"
"04/06/2018","1,436.91","1,432.07","1,444.19","1,428.35","7.31M","0.18%"
"04/05/2018","1,434.29","1,424.19","1,434.29","1,415.10","7.22M","1.76%"
"04/04/2018","1,409.44","1,409.24","1,412.74","1,388.23","9.02M","1.26%"
"04/03/2018","1,391.87","1,391.66","1,406.82","1,383.58","7.57M","-1.15%"
"03/29/2018","1,408.03","1,408.43","1,420.55","1,399.54","10.14M","-0.24%"
"03/28/2018","1,411.46","1,364.59","1,432.67","1,356.31","13.33M","3.43%"
"03/27/2018","1,364.59","1,333.28","1,398.33","1,328.23","16.05M","4.87%"
"03/26/2018","1,301.16","1,334.29","1,341.75","1,294.50","7.53M","-2.08%"
"03/23/2018","1,328.84","1,344.39","1,362.78","1,314.50","15.53M","3.28%"
"03/22/2018","1,286.62","1,300.76","1,307.98","1,282.58","7.43M","-1.73%"
"03/21/2018","1,309.24","1,313.28","1,313.28","1,299.90","5.05M","-0.09%"
"03/20/2018","1,310.46","1,320.15","1,322.17","1,309.04","4.13M","-0.34%"
"03/19/2018","1,314.90","1,336.31","1,338.74","1,312.88","4.15M","-1.63%"
"03/16/2018","1,336.72","1,323.79","1,339.95","1,321.16","11.29M","0.93%"
"03/15/2018","1,324.39","1,324.60","1,333.48","1,319.14","7.77M","0.17%"
"03/14/2018","1,322.17","1,329.24","1,337.12","1,320.56","5.97M","-0.56%"
"03/13/2018","1,329.65","1,349.65","1,353.13","1,323.51","8.76M","-1.61%"
"03/12/2018","1,351.46","1,350.45","1,360.35","1,345.61","4.02M","0.15%"
"03/09/2018","1,349.44","1,357.52","1,360.35","1,344.39","6.31M","-0.80%"
"03/08/2018","1,360.35","1,335.50","1,363.58","1,332.88","7.03M","1.95%"
"03/07/2018","1,334.29","1,319.55","1,339.34","1,314.50","6.71M","0.33%"
"03/06/2018","1,329.85","1,333.69","1,347.42","1,329.85","6.70M","0.60%"
"03/05/2018","1,321.97","1,303.99","1,322.17","1,301.97","4.64M","1.46%"
"03/02/2018","1,302.98","1,305.40","1,314.50","1,301.43","5.65M","-1.10%"
"03/01/2018","1,317.53","1,316.11","1,326.82","1,313.69","7.87M","-0.21%"
"02/28/2018","1,320.35","1,309.24","1,351.31","1,306.62","7.98M","0.26%"
"02/27/2018","1,316.92","1,318.13","1,323.59","1,308.43","5.95M","0.22%"
"02/26/2018","1,314.09","1,313.08","1,320.15","1,306.34","4.90M","0.39%"
"02/23/2018","1,309.04","1,312.68","1,334.60","1,303.80","4.56M","-0.54%"
"02/22/2018","1,316.11","1,317.32","1,336.51","1,308.43","5.46M","-1.63%"
"02/21/2018","1,337.93","1,331.06","1,342.58","1,326.62","4.57M","-0.03%"
"02/20/2018","1,338.33","1,325.20","1,345.40","1,323.65","6.07M","1.25%"
"02/19/2018","1,321.77","1,337.32","1,338.34","1,316.91","3.53M","-0.76%"
"02/16/2018","1,331.87","1,322.17","1,335.50","1,315.91","7.89M","1.40%"
"02/15/2018","1,313.49","1,306.62","1,322.17","1,299.95","5.87M","0.74%"
"02/14/2018","1,303.79","1,306.41","1,309.45","1,290.66","10.28M","-0.02%"
"02/13/2018","1,303.99","1,304.80","1,312.73","1,297.32","6.31M","-0.12%"
"02/12/2018","1,305.61","1,319.55","1,321.57","1,304.60","5.39M","0.12%"
"02/09/2018","1,303.99","1,303.59","1,316.92","1,295.10","9.59M","-0.98%"
"02/08/2018","1,316.92","1,299.75","1,345.20","1,297.93","14.37M","1.43%"
"02/07/2018","1,298.33","1,272.68","1,307.83","1,255.51","13.33M","3.43%"
"02/06/2018","1,255.31","1,262.58","1,275.71","1,247.63","12.64M","-2.94%"
"02/05/2018","1,293.28","1,309.04","1,309.93","1,289.04","9.96M","-2.32%"
"02/02/2018","1,323.99","1,310.05","1,329.04","1,308.64","6.60M","0.09%"
"02/01/2018","1,322.78","1,326.62","1,332.07","1,319.14","7.61M","-0.82%"
"01/31/2018","1,333.69","1,346.01","1,354.29","1,331.67","8.02M","-1.54%"
"01/30/2018","1,354.49","1,355.50","1,369.24","1,350.25","7.05M","-0.59%"
"01/29/2018","1,362.57","1,368.63","1,371.26","1,357.73","5.81M","-0.44%"
"01/26/2018","1,368.63","1,352.07","1,372.15","1,348.43","7.85M","1.50%"
"01/25/2018","1,348.43","1,356.31","1,363.18","1,343.79","6.57M","-0.89%"
"01/24/2018","1,360.55","1,371.87","1,378.74","1,353.89","8.18M","-1.28%"
"01/23/2018","1,378.13","1,365.00","1,389.57","1,363.91","6.64M","0.68%"
"01/22/2018","1,368.84","1,369.85","1,378.13","1,365.60","5.48M","-0.21%"
"01/19/2018","1,371.66","1,365.00","1,377.12","1,365.00","6.68M","0.35%"
"01/18/2018","1,366.82","1,373.89","1,376.11","1,354.70","10.77M","-0.44%"
"01/17/2018","1,372.88","1,379.34","1,391.64","1,371.46","8.92M","0.31%"
"01/16/2018","1,368.63","1,370.25","1,374.49","1,362.78","8.38M","0.15%"
"01/15/2018","1,366.61","1,364.19","1,369.24","1,354.09","5.52M","0.00%"
"01/12/2018","1,366.61","1,356.31","1,372.07","1,349.85","10.44M","1.68%"
"01/11/2018","1,343.99","1,349.44","1,355.50","1,341.16","7.17M","-0.03%"
"01/10/2018","1,344.39","1,355.30","1,360.55","1,333.48","10.61M","-1.17%"
"01/09/2018","1,360.35","1,373.08","1,375.24","1,356.51","7.92M","-0.49%"
"01/08/2018","1,367.02","1,380.35","1,395.91","1,365.00","8.19M","-0.56%"
"01/05/2018","1,374.70","1,356.51","1,374.70","1,351.46","8.08M","1.60%"
"01/04/2018","1,353.08","1,363.58","1,365.00","1,349.44","7.85M","-0.27%"
"01/03/2018","1,356.72","1,361.56","1,363.85","1,349.65","7.29M","1.62%"
"01/02/2018","1,335.10","1,336.31","1,336.31","1,325.00","6.77M","-0.05%"
"12/29/2017","1,335.81","1,313.08","1,335.81","1,313.08","3.78M","0.95%"
"12/28/2017","1,323.18","1,322.68","1,326.72","1,317.12","3.54M","-0.04%"
"12/27/2017","1,323.69","1,320.15","1,329.75","1,318.64","5.25M","0.65%"
"12/22/2017","1,315.10","1,326.21","1,329.75","1,313.59","3.89M","-1.36%"
"12/21/2017","1,333.28","1,319.65","1,334.29","1,317.12","9.93M","0.76%"
"12/20/2017","1,323.18","1,320.66","1,330.76","1,317.12","8.02M","0.00%"
"12/19/2017","1,323.18","1,319.14","1,329.24","1,316.62","7.96M","0.46%"
"12/18/2017","1,317.12","1,313.08","1,327.73","1,309.55","8.60M","0.69%"
"12/15/2017","1,308.03","1,305.51","1,313.59","1,300.96","14.79M","0.35%"
"12/14/2017","1,303.49","1,328.74","1,328.74","1,303.49","26.57M","-1.79%"
"12/13/2017","1,327.22","1,324.19","1,336.31","1,323.18","11.96M","-0.04%"
"12/12/2017","1,327.73","1,321.67","1,328.74","1,318.64","9.86M","0.88%"
"12/11/2017","1,316.11","1,299.45","1,320.66","1,299.45","8.49M","1.20%"
"12/08/2017","1,300.46","1,291.36","1,303.99","1,285.81","7.64M","0.94%"
"12/07/2017","1,288.33","1,293.89","1,301.97","1,287.83","11.81M","-0.20%"
"12/06/2017","1,290.86","1,285.30","1,305.00","1,282.78","7.65M","-0.08%"
"12/05/2017","1,291.87","1,303.99","1,312.07","1,290.86","9.33M","-0.89%"
"12/04/2017","1,303.49","1,312.58","1,316.11","1,303.49","6.60M","0.04%"
"12/01/2017","1,302.98","1,301.47","1,318.13","1,295.91","10.87M","0.82%"
"11/30/2017","1,292.37","1,314.60","1,356.68","1,290.35","16.38M","-2.14%"
"11/29/2017","1,320.66","1,340.86","1,356.68","1,304.66","14.92M","-2.17%"
"11/28/2017","1,349.95","1,326.72","1,357.02","1,304.66","11.11M","1.21%"
"11/27/2017","1,333.79","1,316.11","1,355.88","1,304.66","10.75M","1.77%"
"11/24/2017","1,310.56","1,323.18","1,330.25","1,304.50","4.82M","-0.61%"
"11/23/2017","1,318.64","1,310.56","1,320.91","1,305.84","6.05M","0.23%"
"11/22/2017","1,315.61","1,316.11","1,330.25","1,307.36","9.49M","-0.04%"
"11/21/2017","1,316.11","1,323.18","1,330.25","1,307.02","8.93M","-0.80%"
"11/20/2017","1,326.72","1,319.65","1,345.91","1,317.63","8.18M","0.42%"
"11/17/2017","1,321.16","1,326.21","1,331.10","1,313.08","5.25M","-0.76%"
"11/16/2017","1,331.26","1,326.21","1,333.79","1,320.15","13.93M","0.80%"
"11/15/2017","1,320.66","1,323.18","1,338.84","1,320.66","7.48M","-0.27%"
"11/14/2017","1,324.19","1,332.27","1,338.33","1,324.19","5.40M","-0.61%"
"11/13/2017","1,332.27","1,335.81","1,359.54","1,329.24","7.54M","0.08%"
"11/10/2017","1,331.26","1,362.57","1,374.70","1,328.74","7.61M","-2.12%"
"11/09/2017","1,360.05","1,363.08","1,378.74","1,358.69","10.11M","-1.17%"
"11/08/2017","1,376.21","1,358.53","1,382.27","1,356.04","10.34M","1.45%"
"11/07/2017","1,356.51","1,376.72","1,376.72","1,351.46","7.83M","-1.29%"
"11/06/2017","1,374.19","1,363.58","1,398.36","1,363.58","5.52M","-0.04%"
"11/03/2017","1,374.70","1,372.17","1,379.74","1,364.09","5.65M","0.18%"
"11/02/2017","1,372.17","1,357.52","1,379.75","1,349.44","11.23M","0.52%"
"11/01/2017","1,365.10","1,368.63","1,384.80","1,364.09","13.54M","-0.44%"
"10/31/2017","1,371.16","1,383.28","1,392.88","1,360.55","9.58M","-1.09%"
"10/30/2017","1,386.31","1,377.22","1,398.43","1,371.66","7.94M","0.44%"
"10/27/2017","1,380.25","1,383.79","1,398.80","1,364.59","15.98M","-0.98%"
"10/26/2017","1,393.89","1,425.20","1,447.92","1,380.76","24.83M","-3.43%"
"10/25/2017","1,443.38","1,527.21","1,547.42","1,436.81","18.54M","-5.52%"
"10/24/2017","1,527.72","1,534.79","1,539.34","1,517.11","6.54M","-0.46%"
"10/23/2017","1,534.79","1,541.36","1,545.20","1,532.09","5.22M","-0.26%"
"10/20/2017","1,538.83","1,558.53","1,560.04","1,532.77","6.89M","-0.81%"
"10/19/2017","1,551.46","1,543.88","1,552.97","1,539.84","7.28M","0.16%"
"10/18/2017","1,548.93","1,533.78","1,553.48","1,531.25","6.01M","1.15%"
"10/17/2017","1,531.25","1,531.76","1,539.13","1,526.03","5.89M","-0.20%"
"10/16/2017","1,534.28","1,537.32","1,537.82","1,529.23","7.03M","0.20%"
"10/13/2017","1,531.25","1,532.26","1,538.70","1,530.24","6.25M","-0.75%"
"10/12/2017","1,542.87","1,534.79","1,547.42","1,531.76","6.39M","0.69%"
"10/11/2017","1,532.26","1,530.75","1,534.79","1,526.20","12.09M","0.10%"
"10/10/2017","1,530.75","1,536.31","1,541.86","1,528.22","6.05M","-0.49%"
"10/09/2017","1,538.33","1,543.38","1,548.43","1,534.96","4.89M","-0.36%"
"10/06/2017","1,543.88","1,544.39","1,546.91","1,535.82","4.31M","0.33%"
"10/05/2017","1,538.83","1,525.19","1,538.83","1,523.68","5.44M","0.83%"
"10/04/2017","1,526.20","1,532.26","1,535.80","1,526.19","7.13M","-0.59%"
"10/03/2017","1,535.30","1,534.28","1,544.39","1,529.73","6.71M","-0.03%"
"10/02/2017","1,535.80","1,509.54","1,540.85","1,504.99","7.37M","2.15%"
"09/29/2017","1,503.48","1,497.42","1,513.07","1,497.42","7.42M","0.44%"
"09/28/2017","1,496.91","1,507.01","1,508.28","1,496.91","7.05M","-0.27%"
"09/27/2017","1,500.95","1,500.45","1,504.83","1,496.41","6.99M","0.27%"
"09/26/2017","1,496.91","1,496.91","1,504.49","1,487.32","7.11M","0.14%"
"09/25/2017","1,494.89","1,483.78","1,495.40","1,478.32","4.80M","0.41%"
"09/22/2017","1,488.83","1,477.22","1,497.92","1,472.17","5.23M","0.41%"
"09/21/2017","1,482.77","1,472.17","1,496.55","1,470.15","5.73M","0.96%"
"09/20/2017","1,468.63","1,464.59","1,478.73","1,459.04","6.65M","0.14%"
"09/19/2017","1,466.61","1,469.14","1,476.21","1,458.53","13.48M","-0.34%"
"09/18/2017","1,471.66","1,473.18","1,478.23","1,465.85","4.90M","0.21%"
"09/15/2017","1,468.63","1,495.40","1,498.65","1,467.62","19.38M","-1.79%"
"09/14/2017","1,495.40","1,506.00","1,512.06","1,489.34","9.93M","-0.70%"
"09/13/2017","1,506.00","1,505.50","1,513.07","1,487.82","11.15M","-0.37%"
"09/12/2017","1,511.56","1,519.64","1,526.71","1,510.55","6.46M","-0.10%"
"09/11/2017","1,513.07","1,514.08","1,521.15","1,504.49","7.42M","0.27%"
"09/08/2017","1,509.03","1,512.57","1,518.63","1,503.98","7.36M","-1.09%"
"09/07/2017","1,525.70","1,521.66","1,527.72","1,515.09","5.28M","0.30%"
"09/06/2017","1,521.15","1,522.67","1,530.24","1,509.03","7.76M","-0.50%"
"09/05/2017","1,528.73","1,531.25","1,537.82","1,524.69","5.74M","-0.13%"
"09/04/2017","1,530.75","1,543.88","1,543.88","1,525.70","2.80M","-1.11%"
"09/01/2017","1,547.92","1,547.42","1,558.53","1,544.89","5.60M","-0.07%"
"08/31/2017","1,548.93","1,537.82","1,550.95","1,535.68","6.80M","1.09%"
"08/30/2017","1,532.26","1,521.15","1,539.34","1,517.11","6.87M","1.23%"
"08/29/2017","1,513.58","1,510.04","1,520.65","1,500.45","6.42M","-1.38%"
"08/25/2017","1,534.79","1,541.86","1,545.90","1,533.53","3.98M","-0.23%"
"08/24/2017","1,538.33","1,531.25","1,547.92","1,531.25","6.32M","0.40%"
"08/23/2017","1,532.26","1,522.16","1,541.36","1,519.13","6.07M","0.86%"
"08/22/2017","1,519.13","1,497.42","1,520.14","1,497.42","5.44M","1.66%"
"08/21/2017","1,494.39","1,496.41","1,503.16","1,490.85","4.23M","-0.70%"
"08/18/2017","1,504.99","1,516.10","1,516.10","1,499.94","6.56M","-1.06%"
"08/17/2017","1,521.15","1,518.12","1,527.72","1,517.43","4.77M","0.13%"
"08/16/2017","1,519.13","1,513.58","1,544.30","1,512.06","5.12M","0.64%"
"08/15/2017","1,509.54","1,497.92","1,517.62","1,497.92","4.07M","0.95%"
"08/14/2017","1,495.40","1,495.40","1,498.93","1,485.49","5.17M","0.37%"
"08/11/2017","1,489.84","1,490.85","1,509.54","1,478.94","6.78M","-0.57%"
"08/10/2017","1,498.43","1,515.09","1,532.26","1,497.29","6.81M","-1.66%"
"08/09/2017","1,523.68","1,540.35","1,541.36","1,522.67","7.76M","-1.66%"
"08/08/2017","1,549.44","1,543.88","1,551.96","1,538.33","4.25M","0.49%"
